Name,Bio,Identifier,B.A.,B.S.,J.D.,Ph.D.,M.B.A,M.A.,M.S.,M.P.H.,M.D.,D.M.D.
"MALONEY, Carolyn Bosher","['a Representative from New York; born in Greensboro, Guilford County, \r', 'N.C., February 19, 1946; B.A., Greensboro College, Greensboro, N.C., 1968; \r', 'community affairs coordinator, New York, N.Y., board of education welfare \r', 'education program, 1972-1975; staff, New York, N.Y., board of education center \r', 'for career and occupational education, 1975-1976; staff, New York state \r', 'assembly committee on housing, 1977; senior program analyst, New York state \r', 'assembly committee on cities, 1977-1979; executive director, advisory council, \r', 'office of the New York state senate minority leader, 1979-1982; director of \r', 'special projects, office of the New York state senate minority leader, \r', '1980-1982; member of the New York, N.Y., city council, 1982-1992; elected as a \r', 'Democrat to the One Hundred Third and to the twelve succeeding Congresses \r', '(January 3, 1993-present); chair, Joint Economic Committee (One Hundred \r', 'Eleventh Congress).\r']",M000087,1,0,0,0,0,0,0,0,0,0
"MANZULLO, Donald A.","['a Representative from Illinois; born in Rockford, Winnebago County, \r', 'Ill., March 24, 1944; graduated from Auburn High School, Rockford, Ill., 1962; \r', 'B.A., American University, Washington, D.C., 1967; J.D., Marquette University \r', 'School of Law, Milwaukee, Wis., 1970; lawyer, private practice; unsuccessful \r', 'candidate for nomination to the One Hundred Second Congress in 1990; member, \r', 'Republican National Committee; elected as a Republican to the One Hundred Third \r', 'and to the nine succeeding Congresses (January 3, 1993-January 3, 2013); chair, \r', 'Committee on Small Business (One Hundred Seventh through One Hundred Ninth \r', 'Congresses); unsuccessful candidate for nomination to the One Hundred \r', 'Thirteenth Congress in 2012. \r']",M001138,1,0,1,0,0,0,0,0,0,0
"MARCHANT, Kenny","['a Representative from Texas; born in Bonham, Fannin County, Tex., \r', 'February 23, 1951; B.A., South Nazarene University, Bethany, Okla., 1974; \r', 'attended Nazarene Theological Seminary, Kansas City, Mo., 1975-1976; real \r', 'estate developer; member of the Carrollton, Tex., city council, 1980-1984; \r', 'mayor of Carrollton, Tex., 1984-1987; member of the Texas state house of \r', 'representatives, 1987-2004; elected as a Republican to the One Hundred Ninth \r', 'and to the six succeeding Congresses (January 3, 2005-present).\r']",M001158,1,0,0,0,0,0,0,0,0,0
"MARINO, Thomas A.","['a Representative from Pennsylvania; born in Williamsport, Lycoming \r', 'County, Pa., August 15, 1952; graduated from Williamsport Area High School, \r', 'Williamsport, Pa., 1970; A.A., Williamsport Area Community College, \r', 'Williamsport, Pa., 1983; B.A., Lycoming College, Williamsport, Pa., 1985; J.D., \r', 'Dickinson School of Law, Carlisle, Pa., 1988; manufacturing manager; lawyer, \r', 'private practice; Lycoming County, Pa., district attorney, 1992-2002; United \r', 'States attorney for the Middle District of Pennsylvania, 1992-2002; elected as \r', 'a Republican to the One Hundred Twelfth and to the three succeeding Congresses \r', '(January 3, 2011-present).\r']",M001179,1,0,1,0,0,0,0,0,0,0
"MARKEY, Edward John","['a Senator and a Representative from Massachusetts; born in Malden, \r', 'Middlesex County, Mass., July 11, 1946; attended Immaculate Conception Grammar \r', 'School, Malden, Mass.; graduated from Malden Catholic High School, Malden, \r', 'Mass., 1964; B.A., Boston College, Chestnut Hill, Mass., 1968; J.D., Boston \r', 'College Law School, Chestnut Hill, Mass., 1972; lawyer, private practice; \r', 'United States Army Reserve, 1968-1973; member of the Massachusetts state house \r', 'of representatives, 1973-1976; elected as a Democrat to the Ninety-fourth \r', 'Congress, by special election to fill the vacancy caused by the death of United \r', 'States Representative Torbert H. Macdonald; reelected to the nineteen \r', 'succeeding Congresses, and served from November 2, 1976, to July 15, 2013, when \r', 'he resigned to become a U.S. senator; elected as a Democrat to the U.S. Senate \r', 'in a special election on June 25, 2013, to fill the vacancy caused by the \r', 'resignation of John F. Kerry, a seat subsequently held by appointed senator \r', 'William Cowan, and took the oath of office on July 16, 2013; reelected in 2014 \r', 'for the term ending January 3, 2021.\r']",M000133,1,0,1,0,0,0,0,0,0,0
"MASSIE, Thomas","['a Representative from Kentucky; born in Huntington, Cabell County, \r', 'W.Va., January 13, 1971; graduated from Lewis County High School, Vanceburg, \r', 'Ky.; S.B., Massachusetts Institute of Technology, Cambridge, Mass., 1993; S.M., \r', 'Massachusetts Institute of Technology, Cambridge, Mass., 1996; business owner; \r', 'farmer; judge executive, Lewis County, Ky., 2010-2012; elected simultaneously \r', 'as a Republican to the One Hundred Twelfth  and One Hundred Thirteenth \r', 'Congresses, by special election, to fill the vacancy caused by the resignation of \r', 'United States Representative Geoffrey C. (Geoff) Davis, and reelected to the two \r', 'succeeding Congresses (November 6, 2012-present).\r']",M001184,0,1,0,0,0,0,0,0,0,0
"MATHESON, James David (Jim)","['a Representative from Utah; born in Salt Lake City, Salt Lake \r', 'County, Utah, March 21, 1960; A.B., Harvard University, Cambridge, Mass., 1982; \r', 'M.B.A., University of California, Los Angeles, Calif., 1987; business \r', 'consultant; business owner; elected as a Democrat to the One Hundred Seventh \r', 'and to the six succeeding Congresses (January 3, 2001-January 3, 2015); was not \r', 'a candidate for reelection to the One Hundred Fourteenth Congress in 2014. \r']",M001142,1,0,0,0,1,0,0,0,0,0
"MATSUI, Doris","[' (wife of Robert Matsui), \r', 'a Representative from California; born in Poston, La Paz County, \r', 'Arizona, September 25, 1944; B.A., University of California, Berkeley, Calif., \r', '1966; staff, transition team for President-elect William J. Clinton, 1992-1993; \r', 'deputy assistant, Office of the Public Liaison, President William J. Clinton \r', 'administration, 1993-1998; professional advocate; elected as a Democrat to the \r', 'One Hundred Ninth Congress, by special election, to fill the vacancy caused by \r', 'the death of her husband, United States Representative Robert Matsui, and \r', 'reelected to the six succeeding Congresses (March 8, 2005-present). \r']",M001163,1,0,0,0,0,0,0,0,0,0
"McCARTHY, Carolyn","['a Representative from New York; born Carolyn Cook in Brooklyn, Kings \r', 'County, N.Y., January 5, 1944; graduated from Mineola High School, Garden City \r', 'Park, N.Y., 1962; graduated from Glen Cove Nursing School, Glen Cove, N.Y., \r', '1964; licensed practical nurse in ICU section, Glen Cove Hospital, Glen Cove, \r', 'N.Y.; elected as a Democrat to the One Hundred Fifth and to the eight \r', 'succeeding Congresses (January 3, 1997-January 3, 2015), was not a candidate \r', 'for reelection to the One Hundred Fourteenth Congress in 2014.\r']",M000309,0,0,0,0,0,0,0,0,0,0
"MCCARTHY, Kevin","['a Representative from California; born in Bakersfield, Kern County, \r', 'Calif., January 26, 1965; attended Bakersfield College, Bakersfield. Calif., \r', '1984-1985; B.S., California State University, Bakersfield, Calif., 1989; \r', 'M.B.A., California State University, Bakersfield, Calif., 1994; staff, United \r', 'States Representative William Thomas of California, 1987-2002; member of the \r', 'California state assembly, 2002-2007, minority leader, 2004-2006; elected as a \r', 'Republican to the One Hundred Tenth and to the five succeeding Congresses \r', '(January 3, 2007-present); majority whip (One Hundred Twelfth and One Hundred \r', 'Thirteenth Congresses); majority leader (One Hundred Thirteenth through One \r', 'Hundred Fifteenth Congresses).\r']",M001165,1,1,0,0,1,0,0,0,0,0
"McCAUL, Michael T.","['a Representative from Texas; born in Dallas, Dallas County, Tex., \r', 'January 14, 1962; B.S., Trinity University, San Antonio, Tex., 1984; J.D., St. \r', 'Mary&#x2019;s University, San Antonio, Tex., 1987; lawyer, private practice; \r', 'deputy attorney general, office of the Texas state attorney general; elected as \r', 'a Republican to the One Hundred Ninth and to the six succeeding Congresses \r', '(January 3, 2005-present); chair, Committee on Homeland Security (One Hundred \r', 'Thirteenth through One Hundred Fifteenth Congresses). \r']",M001157,0,1,1,0,0,0,0,0,0,0
"McCLINTOCK, Tom","['a Representative from California; born in Bronxville, Westchester \r', 'County, N.Y., July 10, 1956; B.A., University of California, Los Angeles, \r', 'Calif., 1988; journalist; public policy analyst; member of the California state \r', 'assembly, 1982-1992, 1996-2000; member of the California state senate, \r', '2000-2008; unsuccessful candidate for election to the One Hundred Third \r', 'Congress in 1992; unsuccessful candidate for election for Governor of \r', 'California in 2003; elected as a Republican to the One Hundred Eleventh and to \r', 'the four succeeding Congresses (January 3, 2009-present).\r']",M001177,1,0,0,0,0,0,0,0,0,0
"McCOLLUM, Betty","[' a Representative from Minnesota; born in Minneapolis, Hennepin \r', 'County, Minn., July 12, 1954; graduated from South St. Paul High School, St. \r', 'Paul, Minn., 1972; graduated from University of St. Catherine, St. Paul, Minn.; \r', 'member of the Minnesota state house of representatives, 1992-2001; elected as a \r', 'Democrat to the One Hundred Seventh and to the eight succeeding Congresses \r', '(January 3, 2001-present).\r']",M001143,0,0,0,0,0,0,0,0,0,0
"McCOTTER, Thaddeus George","['a Representative from Michigan; born in Livonia, Wayne County, \r', 'Mich., on August 22, 1965; graduated from Detroit Central Catholic High School, \r', 'Redford, Mich., 1983; B.A., University of Detroit, Detroit, Mich., 1987; J.D., \r', 'University of Detroit, Detroit, Mich., 1990; lawyer, private practice; member \r', 'of the Wayne County, Mich., commission, 1992-1998; member of the Michigan state \r', 'senate, 1998-2002; elected as a Republican to the One Hundred Eighth and to the \r', 'four succeeding Congresses until his resignation on July 6, 2012 (January 3, \r', '2003-July 6, 2012); was not a candidate for reelection to the One Hundred \r', 'Thirteenth Congress in 2012.\r']",M001147,1,0,1,0,0,0,0,0,0,0
"McDERMOTT, James A.","['a Representative from Washington; born in Chicago, Cook County, Ill., December 28, 1936; B.S., Wheaton College, Wheaton, Ill., 1958; M.D., University of Illinois, Chicago, Ill., 1963; residence in adult psychiatry, University of Illinois hospitals, 1964-1966; residency in child psychiatry, University of Washington hospitals, Seattle, Wash., 1966-1968; United States Navy Medical Corps, 1968-1970; psychiatrist; faculty member, University of Washington, Seattle, Wash., 1970-1983; member of the Washington state house of representatives, 1971-1972; unsuccessful candidate for nomination as Governor of Washington in 1972; member of the Washington state senate, 1975-1987; unsuccessful candidate for election as governor of Washington in 1980; unsuccessful candidate for nomination as Governor of Washington in 1984; medical officer, United States Foreign Service, 1987-1988; elected as a Democrat to the One Hundred First and to the thirteen succeeding Congresses (January 3, 1989-January 3, 2017); chair, Committee on Standards of Official Conduct (One Hundred Third Congress); was not a candidate for reelection to the One Hundred Fifteenth Congress in 2016.  \r']",M000404,0,1,0,0,0,0,0,0,1,0
"McGOVERN, James P.","['a Representative from Massachusetts; born in Worcester, Worcester \r', 'County, Mass., November 20, 1959; graduated from Worcester Academy, Worcester, \r', 'Mass.; B.A., American University, Washington, D.C., 1981; M.P.A., American \r', 'University, Washington, D.C., 1984; presidential campaign staff, United States \r', 'Senator George McGovern of South Dakota, 1984; staff, United States \r', 'Representative Joseph Moakley of Massachusetts, 1982-1996; elected as a \r', 'Democrat to the One Hundred Fifth and to the ten succeeding Congresses (January \r', '3, 1997-present).\r']",M000312,1,0,0,0,0,0,0,0,0,0
"McHENRY, Patrick T.","['a Representative from North Carolina; born in Charlotte, Mecklenburg \r', 'County, N.C., October 22, 1975; graduated Ashbrook High School, Gastonia, N.C., \r', '1994; attended North Carolina State University, Raleigh, N.C.; B.A., Belmont \r', 'Abbey College, Belmont, N.C., 1999; realtor; appointed special assistant to the \r', 'United States Secretary of Labor by President George W. Bush in 2001; member of \r', 'the North Carolina state house of representatives, 2002-2004; elected as a \r', 'Republican to the One Hundred Ninth and to the six succeeding Congresses \r', '(January 3, 2005-present).\r']",M001156,1,0,0,0,0,0,0,0,0,0
"McINTYRE, Mike","['a Representative from North Carolina; born in Lumberton, Robeson \r', 'County, N.C., August 6, 1956; graduated from Lumberton High School, Lumberton, \r', 'N.C., 1974; B.A., University of North Carolina, Chapel Hill, N.C., 1978; J.D., \r', 'University of North Carolina, Chapel Hill, N.C., 1981; lawyer, private \r', 'practice; delegate to the Democratic National Convention, 1980; North Carolina \r', 'commission on children and youth, 1987-1989; North Carolina commission on the \r', 'family, 1989-1991; elected as a Democrat to the One Hundred Fifth and to the \r', 'eight succeeding Congresses (January 3, 1997-January 3, 2015); was not a \r', 'candidate for renomination to the One Hundred Fourteenth Congress in 2014. \r']",M000485,1,0,1,0,0,0,0,0,0,0
"McKEON, Howard P. (Buck)","['a Representative from California; born in Los Angeles, Los Angeles \r', 'County, Calif., September 9, 1938; graduated from Verdugo Hills High School, \r', 'Tujunga, Calif.; B.S., Brigham Young University, Provo, Utah, 1985; business \r', 'owner; chairman and trustee, William S. Hart School District, Santa Clarita \r', 'Valley, Calif., 1979-1987; bank executive; mayor and council member of Santa \r', 'Clarita Valley, Calif., 1987-1992; member of the California Republican Central \r', 'Committee, 1988-1992; elected as a Republican to the One Hundred Third and to \r', 'the ten succeeding Congresses (January 3, 1993-January 3, 2015); was not a \r', 'candidate for reelection to the One Hundred Fourteenth Congress in 2014; chair, \r', 'Committee on Education and the Workforce (One Hundred Ninth Congress); chair, \r', 'Committee on Armed Services (One Hundred Twelfth and One Hundred Thirteenth \r', 'Congresses).\r']",M000508,0,1,0,0,0,0,0,0,0,0
"McKINLEY, David","['a Representative from West Virginia; born in Wheeling, Ohio County, \r', 'W. Va., March 28, 1947; B.S.C.E., Purdue University, West Lafayette, Ind., \r', '1969; civil engineer; business owner; member of the West Virginia state house \r', 'of representatives, 1980-1995; chairman, West Virginia Republican Party, \r', '1990-1994; unsuccessful candidate for the Republican nomination for Governor of \r', 'West Virginia in 1996; elected as a Republican to the One Hundred Twelfth and \r', 'to the three succeeding Congresses (January 3, 2011-present).\r']",M001180,0,1,0,0,0,0,0,0,0,0
